,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",59.72962533796833,53.762434172030424,64.41940676017475,31.85528518089352,35.01462843768285,29.372269487238444,8.415089481138148,11.222937390286718,6.208323752586802
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,59.001745681734654,60.1466425356165,57.879656160458445,39.567254685777286,37.50522065989141,41.58821121571838,1.4309996324880558,2.348136804492088,0.5321326238231682
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,56.727923239551146,52.8725873096734,61.93607585257684,36.53602211741747,37.986075734420105,34.57715246979661,6.7360546430313875,9.141336955906493,3.4867716776265483
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",25.099582587954682,18.250306055184105,32.13129018224005,57.88193202146691,60.424710424710426,55.27142649973413,17.018485390578412,21.324983520105473,12.597283318025813
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,40.67246071459925,39.96313890403136,41.33546853011112,55.63289313618521,55.8211977260338,55.456883583248406,3.6946461492155462,4.215663369934844,3.207647886640462
81,Wayne & Seneca Counties PUMA,22.57305596830114,18.46518410499453,26.839580966805503,67.72535908865775,70.625227852716,64.71349236400353,9.70158494304111,10.909588042289464,8.446926669190963
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",25.20298914996048,17.311994493202548,30.859856896126324,61.16619961198534,65.00602305971434,58.41352084875401,13.630811238054177,17.68198244708312,10.726622255119663
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,48.61067446978308,45.652386541471046,51.50456872219299,48.60825614858165,51.956181533646316,45.333205759938764,2.7810693816352687,2.3914319248826295,3.1622255178682486
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,38.42939121756487,31.818181818181817,44.778674492540965,54.470226214238195,59.09939733469145,50.0244558571778,7.100382568196939,9.082420847126729,5.196869650281243
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",24.13823633573368,14.455973079080204,31.17737003058104,63.038602290166445,70.68143578238923,57.48216106014271,12.82316137409987,14.862591138530568,11.340468909276249
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,22.159673273727865,15.570113314447593,27.449754100690793,70.30764621473737,76.5686968838527,65.28129175313416,7.532680511534762,7.861189801699717,7.268954146175058
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,38.886679920477135,34.24356942581982,44.41701756933353,52.51822398939695,61.002072412532,42.41324234064179,8.595096090125912,4.754358161648177,13.169740090024684
88,Livingston & Wyoming Counties PUMA,17.51849236144668,15.061248165967175,20.457977876648027,70.65568895662194,72.627699866926,68.29666517000695,11.825818681931382,12.311051967106835,11.245356953345034
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",31.92410762139565,21.3058736608792,41.12609548201209,58.87447743595241,68.86775027705949,50.21409420144863,9.201414942651946,9.826376062061321,8.659810316539279
90,Cattaraugus & Allegany Counties PUMA,21.168169345354762,18.74735918354081,23.61361920084053,68.45681432118124,68.56372086976306,68.34881964737171,10.375016333464002,12.688919946696137,8.037561151787767
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,18.618638466622603,15.333926394517478,21.92316616394312,72.84864507600794,74.89703798886363,70.78789485896118,8.532716457369464,9.769035616618893,7.288938977095693
92,Orange County (Northwest) PUMA,26.001710638857823,22.161632653061226,29.89957243710848,66.38594644384499,68.05877551020409,64.687945378012,7.612342917297191,9.779591836734694,5.4124821848795195
93,Columbia & Greene Counties PUMA,25.42781041339804,22.66309728996296,28.164821201669994,67.4043127668114,68.72272543914335,66.09911054637865,7.167876819790564,8.61417727089369,5.736068251951353
94,Suffolk County (East) PUMA,41.07328482328482,39.78875571154229,42.31014474271504,54.27819646569647,56.54592411098602,52.09462475291717,4.648518711018712,3.6653201774716906,5.595230504367787
95,Monroe County (East) PUMA,48.831365425370876,47.72289510626489,49.78972028564171,48.78443838934302,48.894910384904186,48.6889271500748,2.3841961852861036,3.382194508830923,1.5213525642834966
96,Sullivan & Ulster (West) Counties PUMA,22.452934136286785,20.147058823529413,25.049476957873907,67.9306217823287,68.90961262553802,66.82822408013249,9.616444081384525,10.943328550932568,8.122298961993618
97,Cayuga & Onondaga (South) Counties PUMA,27.54058334433153,23.612803900186027,31.70052313336504,64.56381153490828,65.66809930078902,63.39425232692438,7.8956051207601945,10.719096799024953,4.905224539710578
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",8.880005389988096,3.711007529580495,14.071573261309926,61.769263592876236,62.58067407673001,60.95431015079901,29.350731017135672,33.708318393689495,24.974116587891064
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,33.86122108772661,30.280685061845862,37.25587479139416,61.809173207381164,65.82778306374881,57.999188128636504,4.329605704892223,3.891531874405328,4.744937079969329
100,Onondaga County (Central)--Syracuse City PUMA,24.486151603498545,25.974830590513072,23.16296678712786,59.67565597667639,56.011616650532424,62.93236964377904,15.838192419825074,18.0135527589545,13.904663569093097
101,Ulster County (East) PUMA,32.230629195585394,26.96664568911265,37.43565084573174,58.98566389805438,63.63636363636363,54.38705662725576,8.783706906360223,9.396990674523714,8.1772925270125
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,31.984277187363517,32.09737564201787,31.863077735052403,55.44111224341244,52.747484697108284,58.32767850410917,12.57461056922405,15.155139660873848,9.809243760838422
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,24.668928023790716,17.72512692616015,32.24208276666019,53.60345708842525,52.92598200766011,54.342335340975325,21.727614887784025,29.348891066179743,13.415581892364484
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,31.681601525262153,28.694907335306024,34.54756033774191,59.35748331744518,62.346207755801274,56.489576328177534,8.960915157292659,8.958884908892696,8.962863334080549
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,48.6395251365006,41.20005797381516,55.20904436860068,48.122975146695666,53.88666119136191,43.03327645051195,3.237499716803734,4.913280834822938,1.757679180887372
106,Saratoga County (Outer) PUMA,33.357257595953385,32.62493389740878,34.141249734626,60.62237260330154,59.87903225806451,61.41815865826905,6.02036980074507,7.496033844526706,4.440591607104947
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",79.79961977713945,76.66140627739786,83.69734304025886,17.570736716484188,22.491921545051476,11.458527782963102,2.629643506376365,0.8466721775506626,4.844129176778048
108,NYC-Brooklyn Community District 4--Bushwick PUMA,37.11617565314063,34.24066774866682,39.76505766766339,45.7342968315731,47.094829584975656,44.48099102947458,17.14952751528627,18.664502666357524,15.753951302862024
109,Suffolk County (Central)--Islip Town (East) PUMA,39.94732746752858,36.31437402159515,43.537765788638524,55.89074439855549,57.845301649741096,53.959060615677565,4.161928133915923,5.84032432866375,2.50317359568391
110,Westchester County (Southwest)--Yonkers City PUMA,39.29987222750057,37.48419721871049,41.06105589260359,52.40146774563444,54.90052565040921,49.97741061055893,8.298660026864987,7.615277130880298,8.961533496837486
111,Nassau County (West Central)--North Hempstead Town (South) PUMA,49.96055226824458,48.999041335363444,50.92076364250718,45.92279515356438,45.829808830993066,46.01565579771358,4.11665257819104,5.171149833643489,3.063580559779242
112,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",40.415710550189445,35.16114592658908,45.205549321636234,55.120337264528516,60.74865711727843,49.98979904110987,4.463952185282032,4.090196956132497,4.804651637253902
113,Jefferson & Lewis Counties PUMA,22.33328987207904,21.990408995700584,22.71325168738356,69.41196922943196,69.22610517032301,69.61793360412912,8.254740898488997,8.783485833976409,7.668814708487311
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,36.08210145698181,32.15364519552617,40.356175334191946,60.25523769009891,63.45007755735163,56.779322289825465,3.6626608529192812,4.396277247122214,2.8645023759825907
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,55.884754154486316,53.72236503856042,58.15560714864208,41.776618998709544,44.20051413881748,39.2311430268344,2.33862684680414,2.077120822622108,2.6132498245235136
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,14.191291895018038,14.849932805733912,13.806344634987127,61.68654126848614,60.95266537255487,62.11546013876161,24.12216683649583,24.197401821711214,24.078195226251253
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",28.99737010006069,26.675006102025872,31.414959504525964,60.42545245172033,62.99731510861606,57.74813403207877,10.57717744821898,10.327678789358066,10.836906463395266
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,27.0460358056266,20.87450400684665,33.56338838222003,67.39530051150895,70.5399517622345,64.07443924081834,5.5586636828644505,8.58554423091885,2.36217237696163
119,Monroe County (Central)--Greece & Gates Towns PUMA,29.970340916498273,26.891179531947756,32.87419651056015,66.20331138778437,67.4243696068227,65.05177163484373,3.826347695717359,5.684450861229561,2.074031854596118
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,40.81487968639226,35.62592390881506,46.80927557073522,49.95204136953168,53.73064654166343,45.586913535861946,9.233078944076066,10.643429549521514,7.603810893402841
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",35.66651535784536,35.04189578423671,36.20350047836119,48.37343017097897,47.27022780832679,49.32185266475322,15.960054471175669,17.6878764074365,14.474646856885586
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,53.698125836680056,49.97764363961547,57.403696281451786,40.816041945560016,44.37178627319472,37.27454909819639,5.485832217759929,5.650570087189806,5.321754620351815
123,Broome (Outer West) & Tioga Counties PUMA,27.965197257746503,29.802213754309566,26.139642238892097,64.38869091764195,62.15568862275449,66.60776110790536,7.646111824611544,8.042097622935946,7.25259665320254
124,Putnam County PUMA,42.67173768237392,42.29850370929209,43.06437389770723,54.777713315713704,55.601659751037346,53.91093474426808,2.5505490019123744,2.0998365396705645,3.0246913580246915
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",42.38866957545536,32.97872340425532,48.84399813171415,53.43514093773807,60.88510638297873,48.324381130312936,4.176189486806566,6.136170212765958,2.83162073797291
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",53.227923445560265,53.40487470746047,53.02453746227529,45.93266383810018,45.89873851247218,45.9716572628264,0.8394127163395502,0.6963867800673554,1.0038052748983073
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,42.338606241983754,42.00426439232409,42.68842132890075,53.877725523728095,53.85258581044358,53.90402869515769,3.7836682342881574,4.143149797232326,3.4075499759415604
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,32.778269240776396,29.719494621133414,36.05997411189414,62.03361606910548,62.43171688059251,61.606500791025454,5.188114690118124,7.84878849827407,2.333525097080397
129,NYC-Manhattan Community District 10--Central Harlem PUMA,44.58805594220189,47.23127035830619,42.65637995812659,47.29899913833101,43.95824339704093,49.74044225198612,8.112944919467092,8.810486244652878,7.603177789887286
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",15.756919746404824,8.703646950658902,20.05099819640525,62.420751507654245,69.9867197875166,57.81454070526774,21.82232874594093,21.309633261824498,22.13446109832701
131,NYC-Manhattan Community District 11--East Harlem PUMA,35.46355685131196,31.00992976507629,39.599640125955915,43.36559766763848,42.305643012836036,44.34997750787225,21.170845481049565,26.68442722208767,16.05038236617184
132,Westchester County (Northwest) PUMA,55.49246648956665,49.950587026129575,61.329946702198534,40.64445480907671,44.92627584298533,36.1342438374417,3.8630787013566406,5.123137130885085,2.53580946035976
133,Onondaga County (North) PUMA,42.01324306227215,41.80596877587952,42.20854285879429,55.23249758202514,55.507161917614944,54.97370094214207,2.754259355702701,2.6868693065055362,2.8177561990636377
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,45.72988518659986,44.49702409991219,46.782456578782956,47.97672276271148,52.166064981949454,44.40001666041901,6.293392050688655,3.3369109181383547,8.817526760798033
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,35.29523700785903,31.51826033583235,38.19178266424585,48.30545565260414,51.82603358323469,45.60554098581131,16.399307339536833,16.655706080932966,16.20267634994284
136,Genesee & Orleans Counties PUMA,16.61623370444381,13.105917828872974,20.19604074572362,74.62936530592825,77.03731624575951,72.1737459158178,8.754400989627937,9.856765925367508,7.6302133384585815
137,Westchester County (Central)--White Plains City PUMA,67.37316869312895,62.77315296566077,71.70458372883431,29.997949882512497,33.54903746097815,26.65421476468967,2.6288814243585494,3.677809573361082,1.6412015064760095
138,Saratoga County (South & Central) PUMA,49.64257909264633,49.55046773195501,49.72971111799745,47.729846415174464,47.51210279183198,47.93581930241366,2.627574492179206,2.937429476213009,2.3344695795888852
139,Monroe County (South) PUMA,58.252488987345,59.7434696638568,56.82373472949389,39.23688029944237,38.940056197315016,39.521316379955124,2.51063071321264,1.316474138828182,3.6549488905509846
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,23.527882114995666,18.909825033647376,28.43604720467279,65.45507078878937,68.27052489905788,62.46274883776374,11.017047096214966,12.819650067294752,9.101203957563477
141,St. Lawrence County PUMA,23.68249961756157,21.008094186902134,26.57668418537984,65.88649227474377,67.08241353936718,64.59229176620481,10.431008107694662,11.909492273730685,8.831024048415353
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,45.263000224679836,40.385377451951655,50.21893401781669,52.47771925006865,56.25123835942144,48.64361568272183,2.2592805252515165,3.363384188626907,1.1374502994614728
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,33.36790959218213,28.88917213689376,36.72348756147639,57.13817764917836,60.94576508826716,54.28544143627943,9.493912758639516,10.16506277483908,8.991071002244187
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",17.187448607045358,14.631284070260447,19.150915963943007,62.07611091010755,62.1782253179891,61.99767374236696,20.736440482847087,23.190490611750455,18.851410293690027
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,45.76949189863662,43.38444885441097,48.237622283623324,52.028552030387,54.03211257441819,49.95519378687178,2.201956070976384,2.5834385711708463,1.8071839295048915
146,Capital Region,32.88605893328162,30.573333181225305,35.15393105917098,60.71227522531597,62.00151347486985,59.448040809629646,6.4016658414024095,7.425153343904841,5.398028131199379
147,Central NY,31.797461601027283,29.933996023856857,33.61171041901085,60.60486391346534,61.27183565275016,59.95550784032373,7.597674485507379,8.794168323392975,6.432781740665421
148,Finger Lakes,32.14847536535217,29.86626437250265,34.372868109232286,59.92563821330462,61.87583244991709,58.02485080904219,7.925886421343208,8.257903177580255,7.602281081725515
149,Long Island,44.926714222400435,41.783489027111585,47.98285762847673,51.13701116434164,53.65736190464298,48.686485727119944,3.9362746132579196,4.559149068245426,3.3306566444033208
150,Mid-Hudson,43.45163306180042,40.16952287979388,46.67356596966203,50.328467233875294,52.797038364414014,47.905157192523376,6.219899704324285,7.033438755792106,5.421276837814598
151,Mohawk Valley,22.995653428867342,20.389406522179463,25.632792485055507,68.2861605854288,69.18000135034772,67.38172502134927,8.718185985703856,10.430592127472824,6.985482493595217
152,New York City,47.067338724415755,44.58238314574971,49.36239124337764,43.26193020994374,44.87751991420287,41.76980566164126,9.670731065640506,10.540096940047416,8.867803094981106
153,North Country,23.73492601989908,20.294054325594747,27.609965045561996,67.36988149879788,68.85428253615127,65.69817954054109,8.895192481303038,10.851663138253974,6.691855413896914
154,Southern Tier,27.751595580357435,24.49895560667354,30.96788109337621,64.05129519715523,65.36381904233099,62.75344131142398,8.197109222487331,10.137225350995479,6.278677595199812
155,Western NY,29.778374260945267,27.984355332302485,31.533326062122924,63.61797671297472,64.9690891646299,62.296286516305685,6.603649026080018,7.046555503067611,6.170387421571385
